epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6551828814303917,0.0005,13.54412055015564,0.6615641486009799,0.813365937694086,0.5717794930635997,0.6308305424601321,0.05561376242372863,0.2414563641308712,0.3607382774479552,0.5946084032874785,0.2631225732667293
2,0.6252798958797493,0.0005,13.242610931396484,0.6636124889696144,0.8146241396924194,0.6004774123620237,0.6473797006879269,0.08036010762859865,0.28739661107089803,0.40247167488937585,0.6249033094536984,0.2792566087766398
3,0.6185996939392109,0.0005,13.830690860748291,0.6367466312586471,0.7979640538637358,0.5267762894636512,0.6493347771212866,0.0850872120576481,0.2959930670774782,0.4072379145524589,0.6200116468158046,0.2866466969201006
4,0.6104274489673757,0.0005,14.749971866607666,0.6357176781620508,0.7973190566906393,0.5403277177887676,0.6535440203710173,0.08809455641920542,0.298113215448054,0.41477097993921974,0.6160605194919352,0.28491147716468707
5,0.6068694264252894,0.0005,13.33479928970337,0.6382979177680752,0.7989354903670729,0.5180817460993529,0.658806864439625,0.08527711331356673,0.2974319497558342,0.4293155005935395,0.6164494791895574,0.2831945496183381
6,0.6062653257396968,0.0005,13.281076669692993,0.633501843192838,0.7959282902327558,0.5247184714509029,0.661276987890375,0.08907389882976284,0.3072769414504233,0.4322185946971951,0.6255301498703467,0.30055561776099904
7,0.602741176236422,0.0005,14.722518682479858,0.6293885087180568,0.7933400965021602,0.5272976319636885,0.6603579299658368,0.09584603579734566,0.312053912036512,0.43039823824857065,0.630288863007076,0.30503440877093835
8,0.6015084248286422,0.0005,14.1228506565094,0.6368182098038084,0.7980089033361774,0.5225301573137704,0.6565305286236185,0.08607922000016272,0.3026693216706171,0.4234633213043911,0.6154353272095987,0.28777617237177555
9,0.6025984603168144,0.0005,13.467983722686768,0.6323864540947569,0.7952272971262725,0.5222905017546375,0.6618189817090464,0.09091939673122129,0.30677821292267526,0.4351408699103621,0.6288698193644795,0.3015422150759909
10,0.5996813312737166,0.00025,14.595227718353271,0.6354636021680614,0.7971597093230826,0.5291003175760602,0.6601685379086072,0.08687612892533211,0.30446283772582233,0.4298724501929853,0.6246126884366896,0.29636558073521735
11,0.594970993290493,0.00025,14.882724523544312,0.6377818098261067,0.7986124277934239,0.5323277695149601,0.661959066853294,0.08545113068943001,0.30689309058457964,0.43535316365660376,0.6226662418142662,0.29319842111078853
