epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.636871471557925,0.0005,8.583204984664917,0.6089579855127158,0.7803576010475683,0.5281893105594037,0.6555436259157135,0.1260161196180968,0.366300083936003,0.4238415685546737,0.6533687865336439,0.352602479749755
2,0.5680894631635157,0.0005,7.712251901626587,0.6238550998349647,0.7898449846868464,0.5039152416127112,0.6622142014611664,0.14907096540424755,0.38974310622567226,0.4449004439637651,0.6518948050806487,0.34990185603202817
3,0.5426615797518648,0.0005,8.312596321105957,0.6389920252929847,0.7993697675625372,0.5998584728670586,0.6759962480879238,0.16163199079823215,0.4370909438861846,0.47636242634943965,0.6965625412033577,0.4124582373916726
4,0.5175159941338688,0.0005,9.80531620979309,0.5529891926202508,0.7436324311245783,0.5052259289554673,0.6825057161618887,0.19581438142701624,0.4642630041557197,0.49204523628172875,0.7048691381356305,0.4414997750634362
5,0.4917510472068448,0.0005,8.063325643539429,0.5725381877649538,0.7566625322856642,0.5253350545232265,0.6854226596225307,0.1856916466216422,0.47230434679948236,0.5015835064033001,0.7211411681976003,0.4496966361552695
6,0.4789800321595319,0.0005,8.008754014968872,0.5447165191260743,0.7380491305638631,0.5230090157103143,0.7025264250653412,0.22506761333941813,0.5073172333001017,0.5430554018539319,0.7307931921065355,0.4944444791763437
7,0.46770590494667974,0.0005,8.65808892250061,0.5110202716903337,0.7148568190136635,0.47342151831526785,0.7092593031442521,0.25617747468853996,0.5221403614269229,0.5543877207521767,0.725882850613106,0.4927582754986126
8,0.4555642115822152,0.0005,9.239528179168701,0.4931822280569634,0.7022693415328363,0.47610462730203446,0.7085535262851713,0.28356062707589197,0.5426050130266681,0.5533669590920648,0.7431849646200501,0.5115505095232424
9,0.4357117076347665,0.0005,9.429198503494263,0.5288723461778619,0.727236100711359,0.45757058869510625,0.7148095797598563,0.24869405301958594,0.5302326068500616,0.5680248786785778,0.7167582296839977,0.484755752247912
10,0.43369685190419843,0.0005,9.058571815490723,0.4719654575443244,0.6869974217887025,0.4563906949680003,0.7225329916759229,0.3077884401209446,0.5710616971564104,0.5881801831108386,0.7592669098580407,0.5373240516996183
11,0.4240640668073817,0.0005,12.437709093093872,0.4597235892101466,0.6780291949541307,0.4559202323910332,0.7261369830131952,0.3370450867331443,0.5836458892732168,0.5941669049622854,0.7639618951347075,0.5513524715543643
12,0.41401949713045155,0.0005,6.669909954071045,0.462722329608806,0.6802369657764903,0.44044595467907494,0.7319792788653753,0.3273030306122509,0.5840029195334928,0.6065436960778315,0.7570441260493123,0.5463334787394961
