epoch,train_loss,train_bce,train_ddi,epoch_time_s,lr,val_jaccard,val_prauc,val_f1,val_precision,val_recall,val_avg_drugs,val_ddi_rate,val_precision@10,val_jaccard@10,val_hit_rate@10,val_n_visits,val_select_score
1,0.17030602788671534,0.16812157313874426,0.04368909579166706,7.96937108039856,0.002,0.09465966656396578,0.42649135994720005,0.16811106766167774,0.6288465896215726,0.10101192602998398,4.02787219578518,0.0,0.5561522773623385,0.17745996897733868,0.9360978925900748,1471,0.09465966656396578
2,0.12161672622599501,0.1190351387287708,0.051631744316917784,7.518247842788696,0.002,0.15310896706762125,0.4453645346560396,0.2568599538423173,0.6716760692287544,0.1652223811408039,6.337865397688647,0.028469192378919615,0.5908225696804895,0.1948028617432789,0.9449354180829368,1471,0.15310896706762125
3,0.1167378676064471,0.11414657675839485,0.051825816247691496,7.616946220397949,0.002,0.20163227430255384,0.4923890708557364,0.322871562435869,0.6827395155863185,0.22329588535089256,8.49286199864038,0.06317889603192196,0.6144799456152277,0.21533311962807916,0.9870836165873556,1471,0.20163227430255384
4,0.1139470765248258,0.11139122079661552,0.05111712169774035,7.7221925258636475,0.002,0.23688932447823702,0.49751249133617187,0.36815846811622527,0.6660665584997207,0.2687684262951297,10.117607070020394,0.07330296864884861,0.6234534330387491,0.21656084577173973,0.9884432358939497,1471,0.23688932447823702
5,0.11170410967253624,0.109124667308432,0.05158885187925177,8.815300226211548,0.002,0.26907467538092567,0.5184823715547429,0.40399318900829956,0.6590848470980618,0.31219161216888613,12.318830727396328,0.0735067632075932,0.6406526172671653,0.22545747266483526,0.9884432358939497,1471,0.26907467538092567
6,0.10817961521605228,0.10559814867187053,0.051629324859761176,7.663051128387451,0.002,0.28207924657533506,0.5350694605101431,0.41409412776228094,0.6697578405862415,0.3246618312429148,12.567641060503059,0.08256472359506431,0.6499660095173352,0.22820366547585028,0.9918422841604351,1471,0.28207924657533506
7,0.10586750618320831,0.10326750830132911,0.05199995763758396,7.478149890899658,0.002,0.2731452671177654,0.5394770847139561,0.40035371115025087,0.6796846776325176,0.3110168378907517,12.035350101971448,0.0872591147549627,0.654180829367777,0.23061965304698503,0.991162474507138,1471,0.2731452671177654
8,0.1043810062903039,0.1017805853105606,0.05200841943634317,9.821273565292358,0.002,0.2756453297768674,0.5436573435683913,0.39916341419059514,0.684621857506912,0.31155217797789786,11.671651937457511,0.08443940828157064,0.6587355540448674,0.23238038179421414,0.9925220938137321,1471,0.2756453297768674
9,0.10301904396173801,0.10041631853326838,0.05205451292877502,8.603140830993652,0.002,0.28329109354779236,0.5485376756637197,0.40976664192161166,0.6850643943330897,0.3223060882628303,12.091774303195105,0.081727167916208,0.665601631543168,0.23595886053573187,0.9925220938137321,1471,0.28329109354779236
10,0.10189082521073362,0.09926169444905951,0.05258261570905117,7.683835983276367,0.002,0.29327844112539997,0.553961026348095,0.4217469208517058,0.684239497044813,0.3336623246822638,12.343983684568322,0.08801549417012286,0.6697484704282801,0.23904718707396894,0.9932019034670292,1471,0.29327844112539997
11,0.10067756109415217,0.09805766715014234,0.052397868417678996,7.766943454742432,0.002,0.30295867883933203,0.5600797793569764,0.43468437074556066,0.6786487179503793,0.352991508473346,13.584636301835486,0.08691205465875183,0.6747790618626784,0.24138441457598056,0.9925220938137321,1471,0.30295867883933203
12,0.09958355937232362,0.09696168325682904,0.052437518584601425,8.085538387298584,0.002,0.29700575958499525,0.5613914775287423,0.4249714662867463,0.6868699780210167,0.3393533453873474,12.694765465669613,0.07880232920370947,0.6710401087695445,0.23911625344969803,0.9918422841604351,1471,0.29700575958499525
13,0.09871470563589259,0.09608321129641634,0.0526298980446572,7.724078178405762,0.002,0.29190615376214996,0.5644309493452084,0.420082547505658,0.6937386103752803,0.3317003128352969,12.17199184228416,0.0804471321238776,0.6765465669612509,0.24208891792979462,0.9925220938137321,1471,0.29190615376214996
14,0.09786991870149653,0.09525264355730503,0.05234549273835852,8.858946084976196,0.002,0.31246536240966477,0.5682022673266972,0.44510438218408205,0.6799749932621397,0.3636927509696949,13.72807613868117,0.07906959637674306,0.6800815771583957,0.24367638658801583,0.9918422841604351,1471,0.31246536240966477
15,0.09715526725383515,0.09452100494440566,0.05268524642637436,7.681175470352173,0.002,0.31628470294482386,0.5675586877600471,0.45055988958946047,0.6759576713176454,0.37115008344437855,13.970088375254928,0.07542315504400812,0.6777702243371856,0.24236573649301602,0.9918422841604351,1471,0.31628470294482386
