epoch,train_loss,train_bce,train_ddi,epoch_time_s,lr,val_jaccard,val_prauc,val_f1,val_precision,val_recall,val_avg_drugs,val_ddi_rate,val_precision@10,val_jaccard@10,val_hit_rate@10,val_n_visits,val_select_score
1,0.15969352772895326,0.15969352772895326,0.0,16.983495712280273,0.002,0.1429853701685483,0.4471548195384072,0.24381029208923025,0.6744666731410444,0.1578973583118918,5.770224337185588,0.07112257813260636,0.6059143439836845,0.20251724166967774,0.9483344663494222,1471,0.1429853701685483
2,0.11995665840011963,0.11995665840011963,0.0,14.76549768447876,0.002,0.1619957428123342,0.45379339641277683,0.271789503538639,0.6532566119581755,0.18260865001387616,6.872875594833447,0.08287834701016772,0.601835486063902,0.20169694996242699,0.947654656696125,1471,0.1619957428123342
3,0.11662319825684771,0.11662319825684771,0.0,15.44139051437378,0.002,0.18625226772670045,0.4550071966494742,0.30272390711750385,0.65100088924818,0.2083438428175411,8.426240652617267,0.11384054581525509,0.607681849082257,0.20259219940023887,0.947654656696125,1471,0.18625226772670045
4,0.11360636321788138,0.11360636321788138,0.0,15.220668315887451,0.002,0.22752106477184214,0.49907419799743596,0.35729533118173323,0.666789315495625,0.2617238802356083,10.491502379333786,0.14129685329709313,0.6250849762066621,0.21725893618716582,0.9932019034670292,1471,0.22752106477184214
5,0.11096882233594327,0.11096882233594327,0.0,16.522303342819214,0.002,0.2621779722123165,0.5108352181904122,0.39433083317503814,0.6608825517459692,0.302426119438284,11.391570360299117,0.13814905758848744,0.6303874915023793,0.22097196878257624,0.990482664853841,1471,0.2621779722123165
6,0.10802892040699086,0.10802892040699086,0.0,15.319914102554321,0.002,0.27441050486519036,0.5316681126976975,0.4017494773892519,0.6789603706491427,0.31331226515567423,11.78382053025153,0.1207980868758254,0.6488783140720599,0.22859556723065055,0.991162474507138,1471,0.27441050486519036
7,0.10528135157011925,0.10528135157011925,0.0,14.210089206695557,0.002,0.2799422537129223,0.5371395595134972,0.4089375959230707,0.6843255668137558,0.3168262505261771,11.72535690006798,0.11904796522194275,0.652549286199864,0.23024398030305562,0.991162474507138,1471,0.2799422537129223
8,0.10357615874802813,0.10357615874802813,0.0,16.52453303337097,0.002,0.3113775194226089,0.5428600921530027,0.4489153723449527,0.6604636739819252,0.36542322068136257,14.27192386131883,0.1181870219076859,0.6594153636981646,0.23313667019115863,0.9918422841604351,1471,0.3113775194226089
9,0.10236030721918066,0.10236030721918066,0.0,18.599624156951904,0.002,0.30477633249544567,0.5474374100889581,0.44127176161480236,0.6657639669605923,0.3556799468771259,13.421481985044188,0.11525464206818317,0.6613868116927261,0.23326563730800223,0.991162474507138,1471,0.30477633249544567
10,0.10119375396282115,0.10119375396282115,0.0,18.709683895111084,0.002,0.30499735041193365,0.5508592603034268,0.4375386113846138,0.6722477572270527,0.35631775793195053,13.920462270564242,0.12419138226218181,0.6671651937457512,0.23613755106817388,0.9918422841604351,1471,0.30499735041193365
11,0.1004594199834986,0.1004594199834986,0.0,16.410053491592407,0.001,0.3107597955455355,0.5545586485382519,0.4461026600021012,0.6720611174156018,0.3617689983176084,13.729435757987764,0.1164711568033039,0.6671651937457512,0.23684638876991987,0.9918422841604351,1471,0.3107597955455355
12,0.09930073454024944,0.09930073454024944,0.0,15.735207796096802,0.001,0.3140095471343588,0.5576663072247332,0.4494109085557645,0.6733728261758702,0.36449154241519716,13.913664174031272,0.11918862180605742,0.6696804894629503,0.23808810807803218,0.9925220938137321,1471,0.3140095471343588
13,0.09875884699694654,0.09875884699694654,0.0,17.683958292007446,0.001,0.3090150323944311,0.5582924136164626,0.4441165337596737,0.6800562581722652,0.3579064690525582,13.480625424881033,0.11564231340930589,0.6714479945615227,0.23907720531470525,0.9932019034670292,1471,0.3090150323944311
14,0.09829959368452112,0.09829959368452112,0.0,15.913358211517334,0.001,0.31686449828683677,0.5616359239636463,0.4536484271620094,0.6759716228455518,0.3698156468407205,14.101971447994561,0.1178735632183908,0.672331747110809,0.2394422795514968,0.9932019034670292,1471,0.31686449828683677
15,0.09774915113094006,0.09774915113094006,0.0,14.25344729423523,0.001,0.3132915702893166,0.5651437627077982,0.4479192150089927,0.684694153989095,0.36437038705546065,13.848402447314752,0.11757220287502292,0.676274643099932,0.24164360817920655,0.9925220938137321,1471,0.3132915702893166
