epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6587947164117895,0.0005,36.885709047317505,0.7185918335549709,0.8476979612780551,0.6438135215185371,0.5630912529536369,0.02963297756983776,0.1873598202229266,0.17712098967000758,0.589862325847141,0.27156464934391134
2,0.6284953867930647,0.0005,38.036503076553345,0.6782789854285575,0.8235769456635836,0.6263326867002657,0.5895633318630445,0.07254734113333534,0.2727926577871534,0.2482312315042901,0.6482485826044917,0.35286479557992456
3,0.6098175969087806,0.0005,34.22450137138367,0.637785356846199,0.7986146485296892,0.5906713330082016,0.600183429360776,0.09851136895340032,0.3217749256685077,0.2790809995942619,0.6699039687074232,0.3772423434219403
4,0.6011098558973689,0.0005,33.599610567092896,0.6143506262886476,0.7838052221621438,0.5602511119396698,0.6138985867644957,0.11554742622551048,0.3472796153110332,0.31409375437559833,0.6869088691601107,0.38658408507770947
5,0.5860295774022962,0.0005,37.516197681427,0.6006296411983792,0.7750029943157505,0.5581873258630418,0.6196879445744431,0.13746646414549976,0.3751052511925388,0.32962584665289535,0.6952319474355029,0.398108818857629
6,0.5780058534212242,0.0005,38.36808705329895,0.5977289164439423,0.773129301245233,0.5595187873370182,0.6232432023349308,0.14059860092316778,0.3824887040537667,0.3410882177393719,0.6998736430360832,0.40226255797986077
7,0.5733706250384157,0.0005,32.7245728969574,0.6329696973740663,0.7955939274366455,0.5451480834675605,0.6131192317600733,0.10519408308078566,0.33630900607350395,0.3125275254417736,0.6701456950731771,0.35838306245012075
8,0.5757900050582112,0.0005,31.206512928009033,0.6007673448934852,0.7750918299746715,0.5521212754936559,0.6199610437165028,0.13828065507062032,0.37210505039942665,0.3322961870667305,0.6882845119324923,0.3820589970456853
9,0.5587906516365495,0.0005,30.049322843551636,0.5874431024603117,0.7664483690766859,0.5629300175450783,0.6286310336945861,0.16678452144766256,0.4091874116255565,0.35335877221168355,0.7006323341976882,0.4144288418354775
10,0.5515343001966543,0.0005,32.22069954872131,0.5957259073220628,0.7718328234287932,0.5499479222490187,0.6221278723187933,0.14052574506719825,0.3846467820055046,0.3370243089566605,0.6904413703687426,0.40031606563063327
11,0.5441801493730025,0.0005,36.65062236785889,0.5899478949962677,0.7680806565695217,0.5222900295784461,0.6369270173598556,0.17292637435007494,0.42391215167613067,0.3755327355089942,0.7026881070628049,0.4265169013499441
12,0.5415231403060081,0.0005,30.583563804626465,0.5750090410278124,0.7582935058589203,0.5488651975185072,0.6364681572898169,0.17052102170080066,0.43914252688279615,0.3722640368275853,0.7117951478925856,0.448365049846424
