epoch,train_loss,train_bce,train_ddi,epoch_time_s,lr,val_jaccard,val_prauc,val_f1,val_precision,val_recall,val_avg_drugs,val_ddi_rate,val_precision@10,val_jaccard@10,val_hit_rate@10,val_n_visits,val_select_score
1,0.17282101829001245,0.17034190322490447,0.049582333482326345,14.441369771957397,0.002,0.19671598108998015,0.4361844326464833,0.31944439428967475,0.602668252889191,0.23389973111783252,9.692726036709722,0.0236119359861314,0.5966689326988444,0.1981026650451542,0.9435757987763427,1471,0.19671598108998015
2,0.12339981486822696,0.12078351685975461,0.05232596302286108,14.680270671844482,0.002,0.17780689730400692,0.4447246225264818,0.2939322691557895,0.6359619306594153,0.20476564868116937,8.0,0.03571428571428571,0.5984364377974167,0.19889826293442853,0.9442556084296397,1471,0.17780689730400692
3,0.12150872609716781,0.11886618032734445,0.05285090889702452,15.190777063369751,0.002,0.20881970722187357,0.44528523851800084,0.3353365529547838,0.6020666866180123,0.24794513812933716,10.275322909585316,0.023527917169535666,0.5959891230455472,0.19516155234045465,0.9449354180829368,1471,0.20881970722187357
4,0.1178322859266971,0.11522730392344455,0.05209964521704836,14.626588582992554,0.002,0.2497548015649709,0.4906463880624197,0.38344088328349746,0.653337698256121,0.28717253817567095,10.692726036709722,0.059343891402714934,0.6157715839564921,0.21374059612745236,0.9870836165873556,1471,0.2497548015649709
5,0.11554677927113594,0.11296963263699349,0.051542939657860616,15.387552738189697,0.002,0.23408125940949806,0.4941828180836829,0.3607059566339736,0.6720140396985881,0.26235835947448943,9.501019714479945,0.07155131391106646,0.624201223657376,0.21684157177724808,0.9884432358939497,1471,0.23408125940949806
6,0.11405545885258532,0.1115053931766368,0.05100131676869189,15.282767295837402,0.002,0.24394998845793686,0.5053515198006483,0.37313942197113836,0.6744457201762916,0.275956645887011,10.252889191026513,0.08294226431633296,0.6273283480625425,0.21953459014298676,0.9898028552005439,1471,0.24394998845793686
7,0.11193264133118569,0.10936035453639131,0.0514457439805599,14.491268634796143,0.002,0.2791158906643459,0.5187967658459411,0.4105051241975668,0.6602847569919158,0.3186654811546217,11.873555404486744,0.07028905386194914,0.6350101971447994,0.22132782401675338,0.9877634262406526,1471,0.2791158906643459
8,0.10958189422145803,0.10698581169894401,0.05192165068806486,13.57305908203125,0.002,0.2734247961058152,0.5261537968572207,0.3995685597307552,0.6742436692723452,0.3085268022354036,11.430999320190347,0.08105434748203716,0.6463630183548607,0.227605672794772,0.9891230455472467,1471,0.2734247961058152
9,0.10805567845385125,0.1054552176848371,0.0520092118927773,11.915366649627686,0.002,0.2763397779112113,0.535002161929369,0.4001484915693891,0.6780931071472673,0.3139254873109289,11.974167233174711,0.09186134703555152,0.6503738953093134,0.22871612408170539,0.9918422841604351,1471,0.2763397779112113
10,0.10630473446972827,0.10370623130113521,0.0519700584576485,11.412237405776978,0.002,0.29573752835735345,0.5385050750147657,0.42643570476613285,0.6658444696969554,0.3411008687445472,13.201903467029231,0.08690981424532367,0.6539768864717879,0.22990321049342977,0.991162474507138,1471,0.29573752835735345
11,0.10510945843255266,0.10249189461799378,0.05235127446816323,11.46248459815979,0.002,0.29214626258614274,0.5414394159870596,0.4214683522463224,0.6745184207206348,0.33461612486540687,12.80693405846363,0.08285268000948139,0.6537729435757988,0.23006943411784264,0.991162474507138,1471,0.29214626258614274
12,0.10424406002176569,0.10163265434985465,0.05222811454788168,11.062009334564209,0.002,0.30447683391509356,0.5442031238536055,0.43779299055149173,0.6620633372301515,0.3547616579914018,13.78585995921142,0.08267101048419717,0.6567641060503059,0.23131177223776683,0.991162474507138,1471,0.30447683391509356
13,0.10345267092293882,0.10082320076354007,0.05258940017603813,11.184011697769165,0.002,0.2934918223163241,0.5496409260335509,0.4223377591705444,0.6771463668112448,0.3367331137671981,12.952413324269205,0.08346206084487995,0.664649898028552,0.2354731665070596,0.9932019034670292,1471,0.2934918223163241
14,0.10261401169477626,0.10000031346336324,0.052273958128817535,13.777316093444824,0.002,0.2984863349818284,0.554687869923012,0.4304805639279238,0.6793525038864385,0.34152179944261296,12.478585995921142,0.08158520724812496,0.6687287559483345,0.23747358029837337,0.9925220938137321,1471,0.2984863349818284
15,0.10154675438683083,0.09892673219772095,0.05240043490491015,13.97297978401184,0.001,0.299437829381416,0.5580536808765384,0.4291432301422247,0.6810315069649729,0.344430583294534,13.102651257647858,0.07891862528100602,0.6683208701563562,0.2374077664059072,0.990482664853841,1471,0.299437829381416
