epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6292102170499075,0.0005,13.782150506973267,0.6311550192814257,0.7944526538953883,0.5227826272889091,0.647001681021731,0.12151227845208457,0.36335317309079435,0.4026759311163351,0.6633163758625236,0.3616825178357763
2,0.5637582196545652,0.0005,13.42093801498413,0.6540091048051487,0.8087082940128343,0.6122976705159626,0.6581035720373999,0.13957990207833904,0.3993528118758622,0.430335753203151,0.6928492945985145,0.4049890199873093
3,0.5271450252090198,0.0005,13.297651767730713,0.5531390768992257,0.743733202767784,0.4792108187207353,0.6864959449841874,0.20985091422569946,0.46343073533998047,0.500517466906081,0.7083033006636488,0.4377890730723446
4,0.5043199182602605,0.0005,14.26616907119751,0.5774724534573907,0.7599160831679974,0.49553296032024857,0.6787476884995639,0.17206809555501962,0.4391834088382554,0.48239609970112557,0.6753450094493033,0.41350001255593133
5,0.48704395938334094,0.0005,25.796146631240845,0.5230850189805882,0.7232461676224688,0.46936190954128126,0.704451305792301,0.24991883552387104,0.5035961515293836,0.5406264836988621,0.7088900364787061,0.45928532051080184
6,0.4730186075911135,0.0005,16.239837169647217,0.5266759645591741,0.7257244412028399,0.5164302541406115,0.6979057175378957,0.26149225497910616,0.5244609163487876,0.5259867199976213,0.748801806355206,0.5185125095946378
7,0.45892858203111786,0.0005,16.58414125442505,0.4983680645509551,0.7059518854362209,0.46966136449253715,0.713943077653419,0.2740132628991054,0.5371719041268022,0.5634436431063643,0.7473459543796422,0.5216087192989789
8,0.44963255273400127,0.0005,16.407171964645386,0.4884599422035903,0.6988990930052709,0.45113858678114954,0.7201200107328536,0.2999495006133685,0.5478621465711815,0.5787009008953027,0.7506087109392167,0.5108182997732118
9,0.4354930873001381,0.0005,15.391347169876099,0.5026858487891469,0.7090034194481342,0.49025304115836893,0.715899874095371,0.2736635861276014,0.5432359811770515,0.5697551809479494,0.7510350283479101,0.5244764877125493
10,0.43444302263402984,0.0005,13.155208587646484,0.49254424489769993,0.7018149648573333,0.45912025839128345,0.7183138105987694,0.27089546006325804,0.5624072383035429,0.5771099096034882,0.7472591526392124,0.5399381809007144
11,0.4291054329582942,0.0005,13.307670593261719,0.47344547530460096,0.6880737426356284,0.47024504438238957,0.7336253270883006,0.3303195902650297,0.5789227357960864,0.6067746804656949,0.7767536149079242,0.5562345250545548
12,0.41651653885286705,0.0005,13.14224648475647,0.4440839355480232,0.6663962301424156,0.4335615642010988,0.7375324221619667,0.3527664147250547,0.6032423036266138,0.6156769269694354,0.770795059992089,0.5690311119696309
