epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6579087292887367,0.0005,18.54634428024292,0.7089051901182793,0.8419650765431304,0.6107709672265594,0.5396112245467395,0.01425860871791546,0.13218255664986514,0.1117362702071424,0.5535819452379906,0.23394551082808085
2,0.6374866299051672,0.0005,17.60108733177185,0.6356027632296333,0.7972469901038406,0.5656349953822871,0.5904470340554057,0.08706294312531156,0.2981562766466309,0.2515985533974696,0.6485809563574034,0.3553880175470113
3,0.6120633574665013,0.0005,22.167405128479004,0.658565329496909,0.8115203814427023,0.5568673461738972,0.593197136682585,0.08399110029002928,0.29449448412667,0.26046328264821167,0.6687414846393882,0.35531622261761403
4,0.6027460558610104,0.0005,18.013680934906006,0.634783895893075,0.7967332652105565,0.5535810363581471,0.6016488766814995,0.09539119468177529,0.31472990581228477,0.2821244985160585,0.6604909242737221,0.3547844837125067
5,0.5886595417290047,0.0005,18.935408353805542,0.6152488682796995,0.7843780136386406,0.5428788869673781,0.6154280566272695,0.13736894667561486,0.37539887014474377,0.32018478330604083,0.694064518964532,0.40912718500788453
6,0.578803555177409,0.0005,17.157381534576416,0.6196033068482477,0.7871488466918107,0.5973284417803725,0.6218949067105561,0.14328715294882996,0.3890244460341229,0.33612341900249004,0.7022848635344789,0.4156472311602426
7,0.5753978565794491,0.0005,17.378830194473267,0.6062955924856455,0.778649852299251,0.5786951148555576,0.6254830357463652,0.14334150695245101,0.39560010432629905,0.3452691441996152,0.7022936535841428,0.4193370134826818
8,0.5638208818259675,0.0005,18.96699285507202,0.6196602925860558,0.7871850434212122,0.5494325826687859,0.6039781505397387,0.11821331493642802,0.3568472157370515,0.2876984382630336,0.6613479541159407,0.3645343519927608
9,0.5537008380821344,0.0005,17.858171224594116,0.5909578202886623,0.7687378098471951,0.5572300549015511,0.6286715494525403,0.1507825600674219,0.40299410482707243,0.3519160945356902,0.701563530083945,0.4281856268111077
10,0.5489687227309994,0.0005,17.678120613098145,0.5855397377711308,0.7652056833107885,0.5352568786497882,0.627207057692146,0.15681327721266766,0.40591271956571334,0.3491846209727778,0.6942963565244145,0.4207383713646879
11,0.5397699154114368,0.0005,23.79932951927185,0.5718214247357718,0.7561887494109998,0.5389585952985758,0.6350913859676348,0.17741892025503472,0.42431701978160274,0.3687066586498476,0.7074429745528061,0.4415851984363355
12,0.5334321591230708,0.0005,21.775534868240356,0.5777179962491731,0.7600776251470458,0.5407247794621861,0.6293572595447099,0.16719662208115849,0.41487320034957575,0.3531003670418563,0.7018239353052346,0.4264563000739214
