epoch,train_loss,train_bce,train_ddi,epoch_time_s,lr,val_jaccard,val_prauc,val_f1,val_precision,val_recall,val_avg_drugs,val_ddi_rate,val_precision@10,val_jaccard@10,val_hit_rate@10,val_n_visits,val_select_score
1,0.22751973442574766,0.22612913269945917,0.027812072511841642,11.30739974975586,0.002,0.1592564346060262,0.4291256437799768,0.26694736892138704,0.6403806934058464,0.1794938319573449,6.886471787899388,0.043628090601893675,0.5980285520054385,0.2000084773458415,0.946974847042828,1471,0.1592564346060262
2,0.12295183888141145,0.12029304513905911,0.05317587080471059,11.578651905059814,0.002,0.17780689730400692,0.4450955449268263,0.2939322691557895,0.6359619306594153,0.20476564868116937,8.0,0.03571428571428571,0.5966689326988444,0.1981026650451542,0.9435757987763427,1471,0.17780689730400692
3,0.11992640523834432,0.11733471570496863,0.05183378789336123,11.96100926399231,0.002,0.17744969694672008,0.44396382050172656,0.29358374503305695,0.6475600915437761,0.1977927814492325,7.524813052345343,0.030196560196560196,0.593949694085656,0.19795230514720097,0.9422161794697484,1471,0.17744969694672008
4,0.11712241394722715,0.1145342323691287,0.05176362419065009,11.771489143371582,0.002,0.1823906875708243,0.4438380656494833,0.2954371105572516,0.6253848104459933,0.20449307524545418,8.555404486743711,0.05850898464216875,0.5975526852481305,0.19845561609103893,0.9428959891230455,1471,0.1823906875708243
5,0.1155333528493313,0.11296157586447736,0.0514355331183748,11.539575099945068,0.002,0.1904663813763619,0.44906048328460496,0.30494160769741485,0.6131340230127832,0.21693793914823192,9.26308633582597,0.0735636645962733,0.6062542488103331,0.2017741594115696,0.9483344663494222,1471,0.1904663813763619
6,0.11384515147259895,0.11128933331433763,0.051116363640795366,12.541219711303711,0.002,0.204143453173798,0.4906545313047751,0.3240733869358216,0.6838467828484571,0.22756205640711194,8.910944935418083,0.08293091750808157,0.6198504418762747,0.21271196668819398,0.9870836165873556,1471,0.204143453173798
7,0.11188300572177197,0.1093460700296341,0.05073871003820541,11.656724691390991,0.002,0.23599769890362876,0.5073859279030417,0.36131008325362984,0.679846823465494,0.2635005163960391,9.989802855200544,0.0912762520193861,0.6332426920462271,0.22195146744411276,0.9891230455472467,1471,0.23599769890362876
8,0.10989222596300409,0.10732978677495997,0.05124878946771013,11.442997455596924,0.002,0.2333284050800016,0.5162538631551711,0.35310483174006535,0.6988402125952916,0.2563251737929834,9.467029231815092,0.07603566380341416,0.6392929979605712,0.22360195309094394,0.9884432358939497,1471,0.2333284050800016
9,0.10876296365514715,0.10619553860197677,0.051348502173068675,11.991237163543701,0.002,0.26673270932491244,0.5189937926291415,0.3987705932655629,0.6684533149339076,0.30504750800057273,11.67912984364378,0.07775427227757811,0.6426240652617267,0.22555508008223013,0.990482664853841,1471,0.26673270932491244
10,0.10776372602645387,0.10519013648971598,0.05147180040466025,11.970654010772705,0.002,0.26210739157835716,0.5213794794189905,0.38872173328065757,0.6819215429054065,0.2935624314888541,10.859279401767505,0.07636920030601684,0.6429639700883752,0.22450001985955795,0.990482664853841,1471,0.26210739157835716
11,0.10702021848014061,0.10444181491719916,0.05156806959433759,11.674984455108643,0.002,0.2581019638846307,0.5230620722529091,0.3824839137819014,0.6894318582013211,0.28698800499285143,10.54656696125085,0.08420381223538982,0.6412644459551325,0.22370449488322802,0.9898028552005439,1471,0.2581019638846307
12,0.10627174773748885,0.1037034160913305,0.05136663434987373,11.143649101257324,0.002,0.26890007579832637,0.527210579496101,0.3948581523448947,0.6842483081637623,0.3032395216363186,11.410605030591434,0.0892566675873922,0.6471787899388172,0.22680314092465662,0.9891230455472467,1471,0.26890007579832637
13,0.10543010970379443,0.1028482568390826,0.05163705499565348,11.815580368041992,0.002,0.27362707605101144,0.5282492443355913,0.3994448659953116,0.6773727006198961,0.3114928247545579,12.010876954452753,0.09559875113304461,0.6472467709041467,0.22676433644365224,0.9932019034670292,1471,0.27362707605101144
14,0.10495026473035203,0.10238557847890448,0.051293725583781584,11.293256282806396,0.002,0.2825352843405689,0.5309139645844136,0.41312605666204927,0.6748474187327386,0.32375852513634,12.454112848402447,0.09282510914578972,0.650917743031951,0.22813295484243187,0.991162474507138,1471,0.2825352843405689
15,0.10447506574874228,0.10189922138097439,0.051516887672404026,12.12464690208435,0.002,0.2826051441465039,0.5306160832184593,0.4121102049094047,0.6692829209871031,0.3262455040101522,12.8606390210741,0.09315055309268738,0.6526852481305234,0.22867052156409434,0.9918422841604351,1471,0.2826051441465039
