epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6245691850923889,0.0005,26.072943449020386,0.6111897329462949,0.7817862450480277,0.5355107274604665,0.6561534645177516,0.11917763925123813,0.3575219089524796,0.42666624386649993,0.6636388608095636,0.34888284169246137
2,0.5701381727649194,0.0005,30.25926113128662,0.7483392673429452,0.8650660479656713,0.5666815258825377,0.6532953835733828,0.13154131027550908,0.3634178852264301,0.41777770196965297,0.6600036258954862,0.34637802389964767
3,0.5422414387210752,0.0005,26.09491801261902,0.5720483293074976,0.7563387662334238,0.5048698720352426,0.6810559400305627,0.17466406201680199,0.4310089892586163,0.4889535357806551,0.6971278512723598,0.41325793499388
4,0.5143300349399602,0.0005,24.887307167053223,0.5427425076425422,0.7367105996539904,0.5136031678925663,0.6986051876988043,0.2210431103174302,0.5028228148583203,0.5339125613567838,0.7288747637674153,0.4836040548874561
5,0.4924790646963675,0.0005,27.851247310638428,0.5210885182996494,0.7218646121674406,0.46960113669677944,0.7074343740277174,0.2435297964231138,0.5126565614216355,0.5527700081933967,0.741104469740254,0.49990359772605814
6,0.47463247119007007,0.0005,29.116681814193726,0.5005000101969216,0.7074602534396697,0.46939836600158147,0.7128290854217423,0.273715208637508,0.5336281974461694,0.5606843715180095,0.7408885641453874,0.5009472106910418
7,0.4632073121652758,0.0005,23.297155141830444,0.5010278097443914,0.7078331793186806,0.472815870681419,0.710061782708639,0.26601374877085154,0.5395607180436971,0.5562915922154456,0.7477491979079681,0.5275077655900962
8,0.4534579607996536,0.0005,24.554893493652344,0.49589856368555585,0.7042006558400495,0.4729554131342105,0.724270582578377,0.26638848228400736,0.5571591364246974,0.591724035407622,0.7554020348964973,0.5276907158412454
9,0.4354824616428031,0.0005,19.129655838012695,0.47420458067050875,0.6886251379891013,0.4652721106727428,0.7273601002344563,0.3237995886996802,0.5769599507627,0.5919143706071455,0.7764470619258999,0.5637086368130402
10,0.4266433245980378,0.0005,20.189687252044678,0.4587009422079994,0.6772746431160696,0.44757059448281095,0.7304098665808446,0.3321448129728949,0.5859870257187882,0.6046284227624081,0.7690546301586604,0.5543605263527355
11,0.4121764927569176,0.0005,21.055580615997314,0.4608574587981474,0.6788648310217192,0.45991558143041816,0.7316368060434222,0.34032358908913896,0.5877585452011328,0.6048804693474488,0.7812662066540677,0.5656595122799999
12,0.4039470201630153,0.0005,20.146631002426147,0.4694134452899441,0.6851375374988179,0.4383758199605038,0.7369357702924703,0.31830676015873277,0.5740780297612819,0.6120637327365711,0.7590988001582208,0.5432219666977105
