epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6317201769762998,0.0005,29.822724103927612,0.62671521230022,0.7916534673076472,0.5579990852248957,0.6501154699101697,0.10280653961091821,0.32836837013870945,0.413807618524585,0.6401573418889817,0.31586161818303576
2,0.592335969102843,0.0005,24.35074210166931,0.6117841551118105,0.7821663218982332,0.5034575334671352,0.6630271921891734,0.1362863260698896,0.3763254768554443,0.4429891891866326,0.6637778534698722,0.36415811404784637
3,0.5556915343494262,0.0005,35.96496939659119,0.6339539328371794,0.7962122410746895,0.5885838420655541,0.6705107584626334,0.15166023008777993,0.42618010328027073,0.4643230552530042,0.7141294554564234,0.4070092396131304
4,0.5393257404796759,0.0005,28.963193655014038,0.6043853324738918,0.7774222356441137,0.5172365717922329,0.6662501060671965,0.13315318798717335,0.37651760725388517,0.4552756591910481,0.6580654199446226,0.33938501724947484
5,0.529648920180497,0.0005,31.148420572280884,0.5438514607202293,0.7374628537900938,0.48236091644572443,0.6941044985486949,0.21805205791374888,0.4794872074473197,0.5232649081720556,0.7102448028831363,0.43285658344983013
6,0.5054691759990014,0.0005,28.806517362594604,0.5509073126318731,0.7422313066907601,0.5209268852846702,0.6837334200727296,0.20352231005799612,0.47178058114912685,0.4947333171091315,0.7178597327824902,0.44922079045720953
7,0.48963891021036277,0.0005,29.66141653060913,0.5124009592049379,0.7158218767297755,0.48809782515370587,0.6963315274517193,0.25669925422559964,0.5178240613884186,0.5262027783459765,0.7338537775238431,0.5109125986753595
8,0.47239566415058537,0.0005,29.947450399398804,0.5253825403999327,0.7248327671952564,0.48038051587391345,0.6911856439673948,0.24294600733191055,0.5022948780193811,0.5101751758844316,0.7178350107678108,0.4726481186305801
9,0.45894013569756054,0.0005,20.726876258850098,0.483640421726405,0.6954426085065575,0.4630229356589846,0.7162505647361544,0.2941694510527638,0.55714362090676,0.5717954586303831,0.7625988880587176,0.5426312944173907
10,0.4489718295390613,0.0005,29.886574745178223,0.4868693290661545,0.6977602231899971,0.4723796025773489,0.7173894015363881,0.2836967716196357,0.5577691633390549,0.5750427298890006,0.746835032742935,0.535494239383058
11,0.4509288261856682,0.0005,26.295761585235596,0.5077517662381256,0.7125670257864347,0.4925442755196989,0.7011771738806375,0.26486441652493103,0.535209485722039,0.5362887001645554,0.7537522524502264,0.5241472612199914
12,0.43966015749353193,0.0005,28.41181969642639,0.47882295682978043,0.6919703438947225,0.4612699606749944,0.7171730626778775,0.3113875725057471,0.5626237789710098,0.5717092759151029,0.7580879444468862,0.5459462169684389
