epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6123690037630839,0.0005,47.007283210754395,0.5990779142902752,0.7740012366206369,0.557409434028752,0.6648215433751767,0.1520196499680317,0.3920820449404735,0.4502978572629687,0.6769266690106799,0.38895199379084416
2,0.5547629517065749,0.0005,47.074044942855835,0.5996528416590924,0.7743725470722037,0.4972758858547381,0.6727712319771766,0.16236090967713054,0.409248408681253,0.4664776582872354,0.6887289588186174,0.4072056606531894
3,0.5145328327766837,0.0005,47.45446014404297,0.5693501667371998,0.7545529582058504,0.4989384526756536,0.6963559897961445,0.17485075068227635,0.4527339403875271,0.5279539764764372,0.7207972575045049,0.44603814492663546
4,0.49242619625867595,0.0005,46.621010541915894,0.5361396565656209,0.7322155806629772,0.4654446815461541,0.7113277090326442,0.2659829851993526,0.517525154524435,0.5641884193898363,0.7402040390278206,0.4839607380717937
5,0.47217164581488086,0.0005,47.494683504104614,0.5207709962037376,0.7216446467644152,0.45208651230176156,0.7185729585600241,0.25661539187236115,0.5385733615872778,0.5819166356355702,0.7382707774798927,0.49843484676794547
6,0.4545327844254691,0.0005,47.552886724472046,0.48264315639776945,0.6947252380601768,0.4485635388621968,0.7219623310473782,0.29708004377625,0.5627375508714949,0.584892847797785,0.7452835889772778,0.5131104575058603
7,0.4455376293868329,0.0005,49.77987790107727,0.4698273133922967,0.6854395038165635,0.4326934988732749,0.7333533746186359,0.3364759810513636,0.5809954564665867,0.6105040469878811,0.7705494879796071,0.5670168953607649
8,0.4353654000169037,0.0005,47.317227840423584,0.47818598226063486,0.6915099292567207,0.4429805547290288,0.7291361046621406,0.30819389936652897,0.5668711951406477,0.5977967747258206,0.772917856985892,0.5532646216878458
9,0.4185722890089498,0.0005,47.50699186325073,0.5045393352044274,0.7103093236079809,0.49517483636261905,0.7225196138313154,0.2850528642982216,0.5734605819963301,0.580100242972719,0.775441699995605,0.5689222986723385
10,0.41455552820411473,0.0005,46.96055483818054,0.45456394824798435,0.6742135776206115,0.44899511114364477,0.7300563092590738,0.34036399124892125,0.5943332588917193,0.6016007005774318,0.7904551048213422,0.5912555723039906
11,0.4032433843855259,0.0005,46.843815326690674,0.4480659091008168,0.6693772546933581,0.43671484273188277,0.7427803594894403,0.35022564148790125,0.5981756450917318,0.6286602714076566,0.7843625016481345,0.5822269414132462
12,0.39683134994872243,0.0005,47.202207803726196,0.4544792862967993,0.6741507889907119,0.4462900567044616,0.7349117024033489,0.3278325083900972,0.5963920392231168,0.6120673254872704,0.775917461433657,0.5616567786914087
