epoch,train_loss,train_bce,train_ddi,epoch_time_s,lr,val_jaccard,val_prauc,val_f1,val_precision,val_recall,val_avg_drugs,val_ddi_rate,val_precision@10,val_jaccard@10,val_hit_rate@10,val_n_visits,val_select_score
1,0.16060780575300784,0.1583895185526381,0.04436571420507228,23.802061557769775,0.002,0.11534704847127983,0.4274148977376043,0.20110284142425405,0.6338205302515295,0.1250996759607587,4.827328348062543,0.0,0.5535690006798096,0.17953609356998534,0.9367777022433719,1471,0.11534704847127983
2,0.12244003488028303,0.11987212094220709,0.05135828002970269,16.512004137039185,0.002,0.18326293033977198,0.4435074020283241,0.300547219589723,0.6408848082199543,0.20625948565621166,8.079537729435758,0.028386575010109178,0.5981645139360979,0.19759752763574287,0.9435757987763427,1471,0.18326293033977198
3,0.11763699114956755,0.11501618268642019,0.052416167519194014,15.213383436203003,0.002,0.222034010851551,0.4774602524733374,0.3522291636094417,0.6237179276893157,0.2590135392692967,10.683888511216859,0.0619807608220376,0.6148878314072059,0.2129621501200923,0.9864038069340585,1471,0.222034010851551
4,0.11567066245256587,0.11311060824292771,0.05120108982032918,14.962383031845093,0.002,0.2357233940688136,0.4870171226216977,0.3700888258586479,0.6518765214715349,0.2710040217819079,10.488783140720598,0.06803094864319355,0.616519374575119,0.21472930480814817,0.9877634262406526,1471,0.2357233940688136
5,0.11408159009953762,0.11152021808827177,0.051227443157992464,12.54740571975708,0.002,0.22240839796482098,0.4928993411147216,0.3471333513307418,0.6717465154144692,0.24868567803447067,9.307953772943575,0.07190565095059034,0.6212780421481986,0.21614279891555405,0.9884432358939497,1471,0.22240839796482098
6,0.11284642191009318,0.11031126880899389,0.05070305528475883,9.432697772979736,0.002,0.23323553666556615,0.5057013578236255,0.35590845827432366,0.6727357037562776,0.26410295336581024,10.339904826648539,0.08570229536912016,0.6284840244731476,0.21925342833365494,0.9870836165873556,1471,0.23323553666556615
7,0.11020313869131372,0.1076283020542023,0.05149673020586054,16.15318775177002,0.002,0.25552103255066494,0.5221679664292264,0.3801338929921832,0.6792460900375858,0.2860496850839718,10.641740312712441,0.08222529421394402,0.6420802175390891,0.22584968901404526,0.991162474507138,1471,0.25552103255066494
8,0.10765059672771617,0.10506118738904913,0.051788181938389515,11.268185138702393,0.002,0.28392756925153245,0.5326442220883177,0.413603885170748,0.6709905454414247,0.3258516111159256,12.36505778382053,0.09023299567819602,0.6489462950373895,0.2276676222952189,0.9884432358939497,1471,0.28392756925153245
9,0.10576388747134108,0.10318375933677593,0.05160254414411301,13.08240556716919,0.002,0.28870247387231524,0.539311002241234,0.4183364304903311,0.668369510364597,0.33287300066641506,12.746430999320191,0.0831251530737203,0.6524133242692046,0.22938719238941319,0.9884432358939497,1471,0.28870247387231524
10,0.10443543262304143,0.10182880372443098,0.05213257178981254,16.445062160491943,0.002,0.29058858812463384,0.5429854648690021,0.42007999029788334,0.6758161192888497,0.33269036561111387,12.756628144119647,0.08494973460851699,0.6560163154316792,0.2313504788690325,0.990482664853841,1471,0.29058858812463384
11,0.10347257078962123,0.10087537527718443,0.05194390668196881,14.081650495529175,0.002,0.27790770136841225,0.5435519935017865,0.4063517882508829,0.6879722599834855,0.31305884124220473,11.703602991162475,0.08097764443306135,0.655132562882393,0.2300535018118464,0.990482664853841,1471,0.27790770136841225
12,0.10289301247672832,0.10028509890779536,0.05215826155023372,19.67515993118286,0.002,0.3033589953591892,0.5465299450893477,0.43491423123024275,0.6614697880292341,0.3566731811056223,14.076138681169272,0.08720821108575606,0.6622705642420121,0.23384060202953857,0.9925220938137321,1471,0.3033589953591892
13,0.10211869297509497,0.0995118112323132,0.0521376352519431,20.445394277572632,0.002,0.30826164047614957,0.5477271123586872,0.4410555062640941,0.6603742420365578,0.3623108237719784,14.277362338545208,0.08156911888774317,0.6591434398368456,0.23261214506422986,0.9932019034670292,1471,0.30826164047614957
14,0.1012005939128551,0.0986005221592619,0.05200143966903078,17.503878593444824,0.002,0.31150420566838916,0.5559434762238908,0.4446931389141862,0.6676911420432765,0.36541337548324315,14.26308633582597,0.08231509036085218,0.6694765465669612,0.23835211268342238,0.9925220938137321,1471,0.31150420566838916
15,0.10019450016478275,0.0975682037941953,0.052525918058892514,16.365849256515503,0.002,0.31276393971163596,0.5592376007349881,0.4465513499452527,0.6649937191003358,0.367944607976068,14.095173351461591,0.08112784859018926,0.6700883752549287,0.23838606041009358,0.9952413324269205,1471,0.31276393971163596
