epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6263230206985804,0.0005,25.787993669509888,0.601565255141136,0.7756063789971921,0.5309795836818709,0.6457917505330115,0.13844628173747994,0.3722800325181379,0.39936051376209103,0.6749340746275216,0.38063608817870365
2,0.5635317085647867,0.0005,30.041917324066162,0.5745692575333566,0.7580034680219851,0.5200938177372211,0.6683443120844746,0.1749265381411929,0.4192617433534476,0.4583290972560441,0.7051548147497033,0.40513369770872165
3,0.523048560964377,0.0005,29.043956518173218,0.5533971780868435,0.743906699853445,0.4783108180703075,0.6945998610233057,0.2120975683874033,0.49586216158803165,0.522778795595848,0.7211642420779677,0.4787828370394699
4,0.49259626699030157,0.0005,30.917531967163086,0.5243373152478672,0.7241113969879684,0.48896185489497285,0.7021394231320516,0.23419878196806487,0.5046849837013591,0.5396305101449624,0.725603766536281,0.4761361621593987
5,0.4824148467769915,0.0005,29.801679849624634,0.5085620069123694,0.7131353356217665,0.48664257651027903,0.7069185625620636,0.26529675649342954,0.5235736691401502,0.5488755533185994,0.7513822353096296,0.506124949255566
6,0.46756345806772953,0.0005,31.78425097465515,0.506796195860898,0.7118961973917953,0.4694079165249949,0.7040243614372544,0.2624069844016705,0.5313977630430429,0.5450457024910187,0.7386795147892585,0.509686597646098
7,0.4519705140811767,0.0005,25.91561794281006,0.522375436239924,0.7227554470496393,0.5122889207871579,0.7119060141438218,0.26702141549039865,0.5435095095799111,0.5608272869992933,0.7582917637234652,0.5452360520306512
8,0.43809185654922544,0.0005,27.714725971221924,0.4748448045837298,0.6890898378177767,0.45418761407776786,0.7281988910913493,0.2983102463344228,0.5727762836517637,0.5998630886916806,0.7612479673010152,0.5425373585406098
9,0.4255838473103513,0.0005,30.496747255325317,0.49282330876202335,0.702013752544794,0.44937626635628053,0.7230461275726551,0.2724149906666059,0.5576785470953569,0.5859034494077866,0.7488331209071333,0.5279875693712893
10,0.42410741502288124,0.0005,29.566511392593384,0.46818307903904566,0.6842390510918284,0.46347245549932725,0.7250484086862727,0.3189880704347686,0.5792538694635944,0.5908849555054924,0.7579264272843141,0.547262489294353
11,0.41362474169395025,0.0005,30.11491298675537,0.46047674166854474,0.6785843659181552,0.43064574490087976,0.7420034889418736,0.32355573141600513,0.5928861583119889,0.6266479219850711,0.7683865863842132,0.55423516376049
12,0.4066444071938783,0.0005,28.534653902053833,0.4507235602953107,0.6713594866353724,0.4594049392940134,0.7393961470278634,0.35663775690840743,0.6109512114290763,0.6228686301731776,0.788828396255439,0.5922073214227452
