epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6335417813263163,0.0005,11.556252717971802,0.6190503829317954,0.7867975488852234,0.5213199855416976,0.6460927520366813,0.11990019886853816,0.34794360757817594,0.40141084225581586,0.6622088296048873,0.37888289726827595
2,0.5589281862386263,0.0005,11.898359298706055,0.5527023429188461,0.7434395354827762,0.49073286741478006,0.681448675325827,0.1996852378393683,0.4653085278208626,0.4847870357424822,0.7066013272974991,0.47308387011791925
3,0.521469828124694,0.0005,14.207557439804077,0.5430948371146247,0.7369496842489484,0.48603231006108394,0.6876655508270183,0.20785527356569417,0.490074284080919,0.5020998942497238,0.7238160901859095,0.4966688793070804
4,0.5012328958583221,0.0005,10.30685567855835,0.5163983440745078,0.7186086167549814,0.4794848620815577,0.6925228550919517,0.24668746784271509,0.5162326024769393,0.5174141666080225,0.7342894343603041,0.5298406366018127
5,0.4888449121900643,0.0005,9.419155597686768,0.5208040172362922,0.7216675254133944,0.4787806447292965,0.6967684096341886,0.24381018961274248,0.5069277711406928,0.5271792937119208,0.7238254296136772,0.5133730410865244
6,0.4689857273640601,0.0005,10.34703540802002,0.4999481666871282,0.7070701285495861,0.4805642556394357,0.7121923000184232,0.2729419814461673,0.543982615684242,0.5641019456749256,0.7507130927789741,0.5375929943378785
7,0.4626710814373326,0.0005,9.170056581497192,0.4900998855063746,0.7000713431546635,0.4771961762557575,0.7124518302038095,0.29246928542248896,0.5673570510952642,0.5641204800896514,0.7585681009097701,0.5634238932876192
8,0.4427803064384506,0.0005,8.803846836090088,0.484394751350198,0.6959847349979725,0.4758046462694939,0.7135344800566915,0.29581708011393776,0.5698487932546527,0.566791413608356,0.7718207489122313,0.5777656561286199
9,0.43890980272646013,0.0005,10.436645030975342,0.483238647337707,0.6951536861282597,0.4449048627957961,0.721776761231465,0.29962972750759076,0.5618906745352092,0.5872339818450789,0.7409973410099767,0.5350432795857344
10,0.4331442238368615,0.0005,7.868054389953613,0.5047212816436337,0.7104373875603913,0.49961246858492236,0.7158232381569763,0.2850429425323425,0.5572248317569165,0.5707135112102407,0.7581060739243176,0.548838985661359
11,0.42773418117717854,0.0005,7.744709730148315,0.4637383280146545,0.6809833536986455,0.4625070545960121,0.7253446323882969,0.3388888841281828,0.5890173879850263,0.591506708356351,0.7664857381444206,0.5816783199679637
12,0.4139820809090149,0.0005,6.89636492729187,0.44925409087118656,0.6702641948300585,0.45375546545765527,0.7271575214446849,0.35620172185624666,0.6012324667901267,0.5943541415954501,0.7671279611479805,0.5921625707889993
