epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6193689686634526,0.0005,37.78078246116638,0.728383091518766,0.8534536258747548,0.6353064219697303,0.6399186856382341,0.08172971543943558,0.3447889480831183,0.38509552399016683,0.6482332000175802,0.35223887569123463
2,0.5678680310591849,0.0005,39.08837962150574,0.6106898364386121,0.7814664653320781,0.5697878474030047,0.6621180720920579,0.14823210325517808,0.39371437151418626,0.4436458851807774,0.6737144552366722,0.3874973335617528
3,0.5396652111507111,0.0005,36.2905056476593,0.5520916288783779,0.743028686443786,0.5344008479379767,0.6838710207601215,0.23190898869988236,0.4875938948161952,0.4965439247305529,0.7271771854260977,0.4761887910706145
4,0.5079736442122815,0.0005,33.56589889526367,0.5225372270695154,0.7228673647838277,0.49342869395050554,0.6948209776834618,0.24251642025096237,0.5018084775908923,0.5216491687922206,0.7234002109611919,0.4775615026341966
5,0.4942799497881245,0.0005,35.3572461605072,0.7830912148705449,0.8849244119531029,0.6510718621652378,0.6663508221258847,0.10560202844918777,0.4061273767590599,0.4501137492613954,0.6944831450797697,0.3961718027312627
6,0.4859945688848728,0.0005,40.76323223114014,0.5270174228746515,0.7259596565062355,0.48208965993768554,0.6969612417086031,0.23144992827136826,0.4988695921191749,0.5252135809521167,0.7105760778798399,0.4806579214938763
7,0.4702921721111803,0.00025,33.427387952804565,0.5232976167416978,0.7233931273807471,0.47708068601232967,0.6978674951247312,0.2447232483597638,0.5033059833669805,0.5264542101862291,0.7318293192106535,0.4856860919458196
8,0.43423355499592386,0.00025,29.542730569839478,0.4926116104600991,0.7018629570365564,0.4409976368298999,0.7260374136269019,0.2992740056644031,0.5560989899764733,0.5941935836776447,0.7447028963213642,0.5295423688772342
9,0.4218672012598497,0.00025,35.45018982887268,0.46795994764293797,0.6840759808990066,0.4425946854552055,0.7296022269906806,0.32738016737728937,0.5736646593816047,0.6025024616282938,0.7543087724695645,0.5479414920316857
10,0.40974578116837923,0.00025,38.71288084983826,0.4479876358707181,0.6693187849378786,0.43052677919750154,0.7415608733974298,0.356421698769462,0.5979460598173011,0.6248658683299849,0.7784874522041049,0.5787272122951858
11,0.3991915127544603,0.00025,35.61197781562805,0.4550913885231731,0.6746046164407512,0.45040625001945445,0.7299756599672969,0.33849889933439387,0.5920513658562678,0.6011138102610583,0.7748879268667868,0.56827118585479
12,0.3936861898012284,0.00025,36.67787551879883,0.44234221651705813,0.6650881268802339,0.43427036632338434,0.7378947706387653,0.34929437749292946,0.6066929574956162,0.6173090038778902,0.7818013009273502,0.5878958653338955
