epoch,train_mse,lr,epoch_time_s,val_mse,val_rmse,val_mae,val_ci,val_rm2,val_pearson,val_spearman,val_auroc,val_auprc
1,0.6478692527118745,0.0005,14.106156349182129,0.6965395618108688,0.8345894570451203,0.6590635544484694,0.6452172676631505,0.11283838073460023,0.3383448357943256,0.3990758920413548,0.6537148947391552,0.3464239779819348
2,0.5853611129641568,0.0005,16.074193954467773,0.5878259301314178,0.7666980697324194,0.5396522573851242,0.6588405001632097,0.1593031431392264,0.40123447950208546,0.4316330847375515,0.6850788906957324,0.3911237839490163
3,0.5444290327378069,0.0005,16.173176765441895,0.548710711775374,0.7407501007596111,0.4993152484658724,0.6831975418401646,0.20470132866172525,0.46395638729858707,0.4943708837706568,0.7126417395508283,0.43893720984449625
4,0.5209790871744046,0.0005,16.554497241973877,0.5453452233886233,0.738474930778712,0.49264135616057686,0.683806042657742,0.20426427877039857,0.4814270854365832,0.49248872556529044,0.7244901771195006,0.47144063294950017
5,0.49740861976227707,0.0005,13.327558517456055,0.5376120889681727,0.7332203549876208,0.5227795469978744,0.6936056960568994,0.24285249614468693,0.5149403476644633,0.5192779102793144,0.742185645848899,0.4906703318099008
6,0.49094632262728227,0.0005,15.72498345375061,0.5142827235133113,0.7171350803811729,0.4798300723243256,0.6979252109686095,0.24953267569674462,0.5166343085752464,0.5291753815876257,0.7304267569111766,0.5016130582102436
7,0.48470005437374136,0.0005,14.533602476119995,0.5054826123141001,0.7109730039277863,0.4924092189433774,0.6988454155655427,0.27136257325628393,0.5394759914344156,0.5304034539354986,0.7485133828506131,0.5301253935937843
8,0.4709758539040764,0.0005,14.212928056716919,0.4853285089777553,0.6966552296349718,0.45890878911632405,0.7109481604699216,0.28826517244271965,0.5577745549956238,0.5608620430501482,0.745465433129697,0.5278735383111142
9,0.4574609230842147,0.0005,13.269234418869019,0.4825246693009871,0.6946399565969317,0.45861522886938505,0.7116338705620912,0.312593056624364,0.5605266216700484,0.5620719341021391,0.7489528853338022,0.5502337657838938
10,0.4534156683181854,0.0005,13.760004997253418,0.4688911202589082,0.6847562487914282,0.45565166059981194,0.7170259063871945,0.3209251248551168,0.5730675170063685,0.5753600205469939,0.7519338109260316,0.5359018033610586
11,0.44953925000654316,0.0005,14.329974174499512,0.4703438001857916,0.6858161562589434,0.4526924432413253,0.7116451461739747,0.3185968075770916,0.5731480484561923,0.5581757038430362,0.761495187447809,0.5582323745160106
12,0.4387745873060131,0.0005,14.104475259780884,0.4888587019465921,0.6991843118567465,0.46058947615455276,0.7139669666616468,0.2803063840555576,0.5655469572141445,0.5640085025784809,0.7627598558431854,0.5500232684282285
